MID,LEFT,RIGHT
3068,2768,2383
3062,2768,2382
3064,2772,2378
3064,2772,2380
3062,2773,2383
3060,2781,2388
3057,2783,2391
3052,2787,2389
3046,2786,2385
3041,2786,2382
3036,2784,2380
3027,2782,2382
3029,2783,2387
3028,2781,2391
3032,2777,2394
3035,2780,2400
3036,2781,2397
3038,2787,2398
3038,2793,2398
3038,2799,2398
3039,2805,2398
3038,2810,2397
3048,2816,2393
3050,2825,2395
3052,2829,2396
3053,2835,2399
3049,2834,2403
3042,2831,2406
3035,2824,2412
3030,2816,2416
3019,2815,2419
3010,2809,2421
3009,2807,2425
3004,2804,2427
3001,2802,2424
3002,2806,2421
2995,2807,2417
2996,2810,2416
2996,2813,2416
3000,2814,2419
3004,2815,2426
3004,2815,2431
3010,2818,2437
3012,2822,2444
3013,2824,2448
3013,2829,2450
3012,2831,2451
3012,2835,2451
3007,2841,2450
3006,2850,2449
3004,2857,2447
2999,2857,2446
3003,2862,2447
3005,2861,2450
3007,2853,2449
3011,2852,2446
3012,2848,2447
3012,2844,2448
3011,2840,2455
3012,2836,2461
3009,2836,2465
3002,2830,2464
3003,2837,2464
2998,2835,2467
2997,2831,2471
2997,2833,2475
2996,2833,2474
2998,2842,2475
2995,2847,2469
2994,2851,2469
2991,2856,2475
2984,2857,2481
2985,2860,2485
2983,2860,2488
2985,2860,2485
2988,2859,2483
2991,2859,2482
2999,2858,2483
3002,2860,2485
3007,2859,2483
3011,2867,2480
3012,2863,2477
3016,2863,2474
3015,2864,2473
3012,2863,2469
3011,2870,2467
3008,2872,2468
3003,2872,2470
2994,2877,2478
2990,2878,2483
2988,2883,2486
2985,2883,2487
2990,2889,2481
2992,2891,2480
2995,2886,2475
3003,2887,2476
3007,2882,2481
3014,2876,2484
3017,2870,2491
3020,2861,2497
3025,2859,2503
3020,2851,2512
3024,2848,2517
3026,2846,2527
3027,2845,2530
3034,2851,2535
3039,2850,2535
3049,2857,2534
3048,2866,2532
3051,2875,2529
3051,2886,2526
3048,2890,2526
3050,2896,2522
3040,2897,2521
3028,2897,2515
3021,2902,2511
3015,2902,2506
3012,2904,2500
3000,2907,2494
2999,2906,2485
2993,2913,2479
2992,2911,2478
2999,2912,2484
3007,2909,2491
3012,2902,2491
3022,2900,2497
3031,2894,2503
3043,2891,2509
3048,2892,2520
3056,2890,2529
3063,2894,2533
3064,2892,2536
3067,2891,2532
3069,2888,2530
3066,2882,2521
3067,2883,2515
3062,2883,2509
3060,2880,2510
3047,2880,2507
3039,2877,2509
3031,2883,2515
3023,2883,2522
3022,2889,2527
3019,2890,2537
3020,2891,2538
3020,2895,2543
3024,2898,2544
3039,2903,2542
3040,2912,2543
3047,2916,2547
3054,2924,2540
3053,2920,2537
3057,2922,2535
3061,2923,2538
3063,2923,2536
3071,2927,2544
3071,2926,2544
3075,2926,2550
3071,2932,2561
3072,2935,2566
3077,2944,2569
3081,2941,2574
3088,2942,2582
3090,2944,2584
3087,2943,2580
3092,2948,2579
3092,2949,2577
3101,2950,2573
3094,2960,2569
3095,2959,2566
3097,2966,2557
3097,2962,2553
3101,2960,2549
3104,2954,2552
3101,2955,2552
3104,2959,2553
3102,2961,2556
3107,2963,2560
3098,2971,2562
3097,2978,2566
3096,2991,2570
3092,2989,2567
3095,2993,2566
3098,2997,2568
3099,2997,2563
3107,3002,2563
3112,3006,2564
3118,3002,2563
3112,3007,2568
3118,3009,2572
3125,3017,2575
3129,3011,2578
3132,3010,2581
3130,3008,2592
3131,3005,2598
3133,3008,2606
3131,3013,2609
3136,3020,2609
3127,3029,2604
3127,3037,2609
3125,3046,2609
3123,3044,2611
3125,3046,2614
3124,3045,2620
3119,3044,2621
3122,3046,2612
3123,3042,2607
3134,3036,2604
3131,3034,2600
3135,3031,2596
3138,3036,2598
3150,3030,2603
3156,3025,2609
3164,3022,2622
3169,3020,2625
3179,3021,2632
3182,3023,2636
3193,3023,2641
3185,3032,2648
3186,3036,2650
3184,3049,2649
3178,3047,2650
3173,3048,2644
3167,3045,2646
3162,3039,2636
3168,3037,2633
3170,3037,2630
3179,3035,2626
3173,3040,2627
3172,3038,2624
3172,3046,2624
3171,3040,2627
3172,3041,2627
3173,3044,2630
3171,3046,2623
3180,3051,2620
3187,3052,2619
3197,3053,2617
3193,3059,2616
3194,3062,2615
3195,3071,2615
3195,3069,2622
3198,3071,2632
3201,3071,2639
3199,3068,2640
3209,3068,2645
3212,3068,2645
3224,3065,2642
3224,3069,2639
3223,3070,2640
3224,3074,2642
3221,3065,2649
3221,3062,2654
3219,3062,2663
3215,3062,2661
3220,3064,2660
3219,3057,2654
3227,3047,2646
3218,3046,2637
3218,3044,2629
3220,3051,2621
3222,3048,2620
3227,3047,2618
3229,3044,2619
3229,3043,2612
3234,3042,2612
3236,3041,2615
3246,3040,2615
3243,3047,2617
3244,3049,2618
3244,3057,2620
3244,3050,2623
3246,3044,2623
3247,3037,2627
3242,3033,2625
3245,3030,2625
3247,3030,2621
3259,3027,2619
3257,3034,2616
3259,3036,2613
3263,3038,2609
3263,3030,2610
3264,3027,2611
3263,3026,2614
3258,3026,2610
3262,3032,2613
3262,3036,2608
3272,3035,2608
3269,3041,2610
3269,3039,2612
3268,3041,2614
3268,3037,2620
3272,3038,2625
3280,3036,2624
3276,3035,2616
3284,3037,2613
3286,3039,2608
3289,3039,2604
3284,3046,2605
3280,3050,2595
3277,3057,2590
3273,3053,2591
3270,3049,2591
3268,3043,2596
3263,3036,2599
3268,3034,2608
3268,3032,2616
3276,3029,2622
3277,3037,2626
3282,3041,2628
3289,3049,2623
3290,3050,2622
3296,3049,2613
3297,3048,2604
3291,3043,2590
3292,3043,2579
3290,3045,2571
3291,3040,2572
3285,3043,2580
3283,3044,2589
3281,3046,2597
3279,3044,2604
3281,3048,2606
3278,3046,2610
3275,3048,2613
3281,3051,2618
3285,3056,2623
3294,3057,2624
3293,3067,2625
3294,3069,2626
3298,3075,2626
3300,3076,2628
3307,3077,2631
3314,3079,2634
3314,3080,2636
3318,3082,2645
3315,3082,2652
3315,3077,2654
3307,3073,2655
3301,3065,2653
3293,3061,2652
3285,3053,2647
3280,3047,2646
3274,3040,2641
3270,3034,2632
3276,3031,2625
3278,3029,2622
3282,3028,2625
3284,3027,2632
3287,3030,2640
3289,3032,2640
3291,3033,2638
3294,3034,2634
3299,3035,2632
3301,3036,2630
3311,3038,2635
3315,3036,2628
3314,3032,2624
3308,3037,2620
3301,3039,2614
3295,3045,2609
3294,3049,2609
3286,3042,2608
3283,3035,2613
3280,3028,2618
3285,3027,2626
3290,3028,2631
3293,3027,2636
3296,3029,2636
3298,3027,2636
3300,3025,2633
3301,3022,2632
3302,3022,2629
3305,3023,2631
3301,3022,2634
3302,3023,2637
3298,3022,2641
3292,3018,2642
3288,3024,2646
3282,3025,2651
3274,3025,2646
3266,3019,2649
3261,3015,2652
3257,3010,2653
3251,3007,2653
3256,3006,2648
3256,3005,2650
3253,3002,2642
3254,3003,2642
3255,3002,2646
3258,3003,2648
3257,3005,2653
3258,3006,2657
3261,3011,2662
3253,3008,2669
3254,3008,2674
3252,3008,2679
3250,3004,2679
3250,3007,2679
3248,3007,2674
3250,3006,2669
3251,3004,2666
3255,3002,2659
3258,3002,2651
3257,2998,2645
3262,2998,2641
3263,2997,2643
3265,2989,2647
3267,2987,2655
3266,2983,2657
3266,2979,2658
3262,2979,2658
3262,2980,2656
3259,2981,2657
3253,2981,2661
3253,2983,2663
3254,2985,2666
3253,2982,2665
3256,2987,2663
3255,2987,2660
3256,2983,2653
3251,2983,2647
3249,2977,2646
3249,2976,2648
3248,2971,2653
3252,2972,2663
3252,2972,2672
3250,2969,2678
3250,2971,2684
3247,2971,2686
3248,2971,2687
3240,2976,2691
3235,2974,2686
3230,2974,2688
3224,2968,2684
3226,2965,2681
3225,2966,2683
3225,2966,2684
3230,2970,2686
3233,2969,2692
3241,2964,2686
3239,2963,2685
3242,2960,2686
3245,2962,2688
3246,2959,2690
3254,2961,2696
3260,2958,2690
3259,2953,2685
3263,2952,2684
3261,2952,2681
3262,2953,2681
3254,2960,2681
3249,2960,2675
3243,2970,2669
3234,2971,2662
3231,2972,2659
3230,2972,2662
3224,2968,2661
3224,2967,2666
3221,2959,2672
3226,2955,2676
3224,2957,2680
3226,2954,2683
3228,2954,2684
3229,2947,2682
3233,2944,2684
3238,2942,2683
3242,2939,2682
3251,2942,2682
3257,2945,2682
3263,2946,2678
3259,2946,2678
3258,2943,2672
3257,2946,2664
3251,2942,2659
3250,2942,2657
3246,2943,2661
3239,2941,2663
3237,2943,2657
3235,2945,2653
3237,2943,2648
3229,2940,2644
3227,2935,2641
3226,2937,2638
3219,2927,2637
3220,2926,2635
3218,2929,2640
3214,2926,2638
3214,2927,2641
3213,2923,2645
3220,2915,2649
3217,2914,2654
3218,2911,2658
3221,2917,2662
3220,2913,2664
3225,2916,2666
3222,2918,2669
3219,2916,2668
3218,2918,2668
3216,2917,2667
3222,2915,2666
3210,2919,2667
3211,2920,2665
3213,2925,2664
3211,2920,2665
3216,2918,2660
3217,2909,2654
3215,2899,2642
3220,2895,2636
3217,2893,2633
3222,2890,2632
3213,2889,2635
3210,2885,2634
3202,2887,2629
3194,2880,2624
3194,2880,2619
3193,2883,2620
3191,2884,2609
3193,2890,2614
3191,2891,2615
3199,2889,2616
3196,2892,2623
3200,2890,2627
3203,2890,2626
3202,2885,2628
3203,2882,2625
3206,2881,2624
3202,2880,2621
3210,2881,2622
3212,2881,2627
3217,2875,2628
3208,2883,2632
3203,2885,2633
3200,2892,2634
3197,2886,2635
3201,2884,2632
3204,2879,2629
3202,2866,2612
3209,2865,2602
3210,2857,2592
3218,2847,2585
3214,2845,2582
3213,2843,2578
3212,2846,2572
3208,2839,2565
3206,2833,2558
3201,2830,2562
3192,2822,2561
3193,2823,2566
3192,2822,2570
3202,2823,2573
3197,2830,2572
3198,2839,2566
3200,2853,2562
3199,2853,2563
3201,2859,2561
3201,2862,2565
3200,2861,2554
3207,2859,2547
3208,2848,2538
3217,2836,2527
3205,2828,2519
3205,2827,2511
3202,2833,2508
3198,2824,2506
3199,2821,2504
3194,2818,2507
3186,2815,2502
3184,2817,2500
3180,2815,2497
3188,2811,2497
3182,2810,2498
3184,2810,2498
3186,2819,2497
3184,2814,2493
3181,2815,2486
3173,2815,2483
3164,2815,2474
3163,2818,2470
3161,2819,2468
3172,2820,2465
3171,2821,2465
3178,2822,2463
3182,2826,2462
3183,2818,2462
3185,2815,2459
3184,2808,2460
3177,2799,2448
3174,2796,2441
3167,2794,2436
3169,2791,2437
3159,2798,2442
3158,2802,2443
3162,2811,2444
3160,2805,2447
3163,2805,2448
3164,2803,2453
3161,2800,2446
3166,2803,2443
3165,2805,2438
3169,2796,2436
3155,2799,2432
3149,2800,2426
3143,2807,2422
3139,2805,2422
3139,2810,2420
3137,2807,2420
3132,2804,2412
3138,2800,2406
3143,2797,2402
3157,2793,2397
3158,2799,2396
3161,2801,2395
3160,2807,2393
3159,2797,2395
3161,2788,2394
3162,2781,2395
3156,2773,2386
3157,2771,2386
3144,2768,2383
3139,2766,2381
3122,2768,2381
3109,2768,2384
3100,2774,2381
3094,2774,2383
3093,2780,2383
3093,2783,2384
3091,2788,2377
3099,2792,2373
3101,2793,2364
3108,2785,2355
3109,2787,2350
3109,2781,2348
3108,2782,2348
3107,2771,2352
3109,2769,2357
3110,2771,2368
3106,2774,2377
3110,2783,2378
3107,2790,2379
3110,2796,2377
3102,2807,2371
3097,2809,2364
3092,2815,2360
3087,2810,2359
3081,2810,2363
3075,2808,2367
3069,2806,2366
3070,2808,2364
3069,2806,2360
3075,2803,2357
3071,2803,2356
3073,2799,2355
3072,2799,2352
3069,2793,2352
3066,2790,2350
3062,2787,2356
3055,2785,2352
3049,2786,2355
3045,2787,2356
3044,2784,2355
3038,2785,2351
3037,2786,2349
3038,2796,2348
3037,2800,2351
3037,2806,2356
3037,2811,2363
3037,2813,2363
3045,2818,2367
3045,2819,2372
3054,2826,2373
3053,2835,2374
3055,2839,2376
3057,2846,2373
3059,2846,2376
3058,2849,2377
3058,2844,2379
3052,2841,2374
3051,2841,2369
3045,2838,2367
3046,2831,2365
3043,2834,2367
3043,2833,2369
3039,2836,2370
3034,2833,2374
3029,2832,2375
3026,2834,2378
3018,2837,2376
3016,2840,2378
3013,2840,2371
3007,2835,2369
3002,2841,2367
3001,2847,2367
3005,2857,2368
3008,2865,2374
3011,2870,2379
3013,2873,2386
3012,2872,2389
3018,2875,2393
3019,2876,2395
3019,2874,2395
3017,2874,2390
3014,2872,2387
3014,2868,2382
3017,2862,2382
3021,2862,2382
3023,2863,2384
3020,2861,2386
3021,2858,2390
3015,2854,2395
3014,2847,2397
3011,2848,2404
3010,2846,2407
3009,2851,2411
3008,2852,2415
3010,2854,2414
3012,2859,2415
3006,2862,2413
3009,2868,2416
3005,2873,2414
3003,2877,2417
2998,2884,2417
2996,2885,2414
2995,2888,2409
2993,2891,2407
2994,2896,2407
2995,2899,2416
2996,2898,2418
2998,2894,2424
2998,2892,2430
2999,2888,2436
3002,2890,2444
3003,2888,2451
3005,2889,2456
3005,2894,2460
3006,2888,2457
3003,2891,2450
2999,2893,2444
3001,2900,2440
2997,2909,2441
2993,2914,2441
2989,2922,2441
2984,2927,2438
2985,2932,2433
2989,2938,2432
2995,2939,2429
3001,2939,2432
3000,2932,2435
3004,2926,2436
3004,2918,2441
3003,2908,2444
3002,2907,2449
2996,2902,2448
2990,2902,2446
2982,2904,2446
2976,2904,2445
2977,2908,2443
2973,2907,2438
2977,2908,2444
2984,2910,2446
2989,2909,2448
2996,2912,2452
2996,2914,2457
2997,2911,2460
2995,2914,2463
2994,2910,2459
2994,2910,2458
2987,2905,2454
2988,2904,2453
2984,2902,2458
2982,2904,2463
2980,2905,2460
2977,2906,2462
2977,2906,2465
2975,2907,2471
2978,2908,2479
2979,2911,2487
2975,2913,2499
2977,2911,2501
2976,2912,2505
2973,2909,2503
2978,2913,2500
2981,2916,2494
2990,2917,2487
2993,2918,2482
3001,2919,2477
3010,2921,2474
3020,2918,2470
3034,2922,2463
3040,2925,2461
3042,2922,2458
3044,2926,2462
3040,2924,2465
3038,2926,2466
3032,2926,2467
3026,2920,2464
3021,2924,2469
3013,2920,2473
3013,2920,2477
3015,2919,2485
3014,2917,2491
3012,2915,2499
3013,2915,2503
3016,2912,2508
3016,2915,2515
3022,2916,2522
3029,2922,2530
3033,2918,2538
3044,2915,2540
3053,2916,2540
3059,2914,2532
3069,2922,2523
3071,2925,2515
3076,2928,2512
3077,2934,2508
3075,2940,2508
3076,2949,2511
3076,2955,2511
3081,2962,2513
3084,2968,2521
3087,2966,2523
3096,2970,2531
3100,2972,2537
3105,2975,2544
3102,2978,2553
3103,2980,2556
3103,2985,2554
3101,2981,2552
3100,2979,2553
3098,2978,2555
3093,2975,2554
3095,2979,2554
3094,2980,2553
3095,2978,2551
3086,2981,2549
3082,2982,2545
3077,2992,2543
3073,2993,2543
3077,2999,2547
3077,3006,2551
3082,3009,2552
3092,3019,2558
3102,3022,2565
3117,3021,2570
3120,3024,2577
3126,3020,2572
3134,3022,2571
3137,3017,2575
3145,3016,2580
3149,3017,2590
3146,3013,2590
3148,3018,2592
3145,3018,2591
3150,3020,2591
3144,3027,2591
3146,3032,2592
3148,3042,2598
3152,3040,2604
3161,3046,2606
3168,3053,2610
3172,3057,2607
3179,3067,2607
3179,3069,2608
3182,3073,2611
3173,3079,2610
3171,3080,2606
3169,3087,2600
3165,3080,2596
3168,3078,2593
3170,3069,2593
3171,3071,2591
3178,3072,2592
3183,3072,2591
3190,3071,2593
3187,3074,2597
3183,3072,2600
3186,3079,2605
3182,3072,2611
3184,3072,2613
3182,3070,2620
3176,3070,2621
3177,3073,2627
3180,3076,2634
3186,3075,2644
3185,3082,2652
3189,3086,2655
3195,3097,2656
3200,3097,2655
3208,3100,2652
3214,3107,2651
3211,3105,2638
3219,3109,2632
3222,3112,2625
3230,3110,2619
3225,3115,2613
3222,3115,2613
3217,3120,2611
3211,3111,2612
3210,3109,2613
3206,3103,2621
3200,3096,2626
3198,3094,2627
3198,3090,2632
3203,3085,2633
3196,3086,2633
3197,3084,2629
3198,3085,2625
3200,3074,2624
3204,3068,2619
3203,3068,2617
3205,3065,2608
3215,3068,2605
3221,3069,2602
3236,3066,2602
3233,3082,2606
3236,3090,2613
3236,3102,2616
3234,3099,2622
3237,3099,2626
3239,3095,2633
3237,3093,2635
3241,3094,2630
3237,3092,2630
3240,3086,2628
3230,3085,2625
3229,3082,2623
3234,3087,2618
3233,3078,2617
3236,3079,2614
3238,3080,2613
3235,3077,2606
3242,3078,2602
3244,3081,2601
3255,3081,2602
3252,3088,2603
3254,3087,2601
3257,3090,2596
3258,3079,2601
3261,3076,2600
3264,3074,2608
3260,3072,2602
3270,3070,2600
3277,3066,2595
3292,3057,2594
3288,3052,2601
3289,3049,2599
3290,3053,2600
3289,3048,2601
3289,3051,2601
3289,3055,2604
3284,3055,2600
3288,3060,2598
3288,3064,2594
3295,3064,2590
3288,3069,2590
3287,3065,2590
3284,3072,2591
3285,3066,2587
3283,3065,2584
3282,3064,2586
3276,3061,2580
3279,3060,2578
3278,3057,2577
3283,3051,2577
3276,3052,2583
3275,3048,2587
3274,3053,2591
3274,3047,2597
3276,3044,2601
3276,3046,2607
3273,3046,2604
3280,3048,2604
3282,3049,2603
3297,3046,2604
3297,3054,2607
3304,3056,2608
3308,3064,2611
3309,3060,2614
3313,3059,2618
3313,3059,2622
3315,3057,2613
3323,3057,2610
3327,3058,2606
3336,3058,2601
3331,3058,2594
3334,3058,2590
3337,3068,2587
3342,3068,2588
3346,3075,2580
3342,3077,2582
3337,3075,2573
3338,3074,2568
3339,3070,2564
3348,3067,2562
3347,3069,2564
3350,3068,2573
3357,3069,2573
3355,3062,2581
3358,3059,2587
3360,3057,2594
3355,3057,2593
3356,3057,2600
3353,3058,2601
3354,3056,2603
3341,3063,2605
3335,3069,2600
3330,3079,2593
3328,3078,2586
3328,3077,2579
3325,3074,2580
3319,3069,2581
3323,3067,2582
3323,3063,2579
3330,3056,2574
3329,3055,2575
3332,3049,2576
3335,3050,2580
3338,3045,2589
3343,3045,2595
3347,3050,2604
3350,3051,2611
3361,3052,2621
3367,3049,2631
3374,3046,2643
3370,3051,2651
3371,3053,2655
3371,3061,2654
3368,3060,2650
3363,3057,2645
3359,3054,2639
3349,3049,2627
3345,3045,2620
3342,3043,2613
3345,3036,2605
3342,3040,2603
3341,3040,2603
3342,3044,2605
3342,3042,2613
3343,3043,2622
3345,3044,2637
3342,3046,2648
3343,3047,2654
3338,3047,2659
3336,3042,2658
3327,3043,2657
3323,3037,2651
3323,3038,2643
3324,3033,2637
3327,3035,2630
3331,3035,2624
3331,3030,2620
3337,3024,2618
3339,3018,2618
3341,3011,2623
3342,3015,2632
3342,3013,2641
3341,3019,2647
3338,3017,2652
3338,3018,2655
3335,3018,2658
3331,3014,2655
3337,3012,2653
3339,3009,2652
3342,3001,2650
3344,2999,2647
3343,2994,2641
3343,2994,2637
3344,2991,2637
3347,2991,2637
3349,2990,2639
3345,2987,2640
3344,2990,2643
3340,2992,2646
3336,2990,2647
3332,2997,2652
3329,2998,2655
3326,3002,2657
3319,3000,2655
3310,2998,2662
3301,2996,2668
3291,2992,2669
3289,2987,2672
3289,2982,2672
3292,2977,2667
3296,2980,2660
3299,2981,2653
3301,2982,2644
3301,2984,2644
3303,2987,2646
3305,2993,2652
3301,2997,2658
3306,3002,2662
3305,3003,2671
3303,3000,2676
3298,3002,2680
3293,3003,2678
3293,3005,2676
3290,3003,2677
3290,2995,2681
3288,2989,2683
3282,2981,2689
3284,2974,2695
3284,2966,2700
3288,2958,2701
3288,2960,2698
3289,2951,2689
3292,2951,2677
3293,2950,2670
3295,2949,2662
3296,2949,2660
3291,2950,2663
3286,2958,2667
3283,2959,2670
3275,2961,2670
3270,2969,2670
3266,2968,2667
3264,2965,2664
3259,2963,2666
3256,2957,2668
3257,2955,2673
3254,2949,2675
3262,2944,2674
3266,2939,2675
3269,2934,2676
3276,2935,2685
3283,2936,2689
3284,2937,2698
3280,2939,2705
3277,2941,2712
3275,2945,2713
3270,2948,2712
3271,2948,2711
3268,2949,2707
3264,2948,2699
3264,2951,2690
3261,2951,2680
3264,2950,2669
3258,2949,2660
3256,2944,2653
3250,2942,2649
3243,2936,2645
3244,2933,2644
3246,2932,2648
3246,2929,2649
3254,2929,2653
3257,2931,2659
3262,2933,2662
3266,2938,2665
3273,2942,2665
3281,2949,2662
3283,2951,2659
3289,2953,2655
3288,2955,2654
3281,2955,2653
3280,2958,2658
3274,2959,2661
3272,2958,2663
3263,2959,2665
3257,2954,2662
3253,2949,2662
3249,2938,2663
3252,2930,2664
3254,2925,2665
3252,2916,2664
3255,2913,2663
3257,2910,2659
3263,2904,2655
3263,2903,2654
3266,2900,2648
3267,2903,2643
3265,2900,2631
3264,2902,2631
3263,2905,2629
3262,2906,2625
3268,2909,2626
3273,2910,2628
3280,2909,2627
3280,2911,2633
3278,2909,2628
3277,2911,2629
3268,2903,2633
3266,2898,2635
3262,2892,2637
3257,2889,2633
3259,2892,2637
3256,2893,2633
3259,2895,2636
3253,2897,2641
3251,2896,2645
3250,2898,2646
3247,2894,2648
3250,2895,2650
3252,2893,2643
3245,2890,2638
3250,2889,2637
3252,2884,2633
3261,2878,2626
3258,2877,2621
3259,2867,2604
3259,2865,2593
3256,2856,2587
3258,2851,2585
3259,2849,2587
3256,2847,2582
3262,2853,2580
3262,2855,2579
3270,2853,2580
3267,2856,2582
3266,2855,2580
3266,2861,2577
3262,2857,2574
3266,2860,2574
3265,2861,2580
3264,2859,2578
3269,2855,2579
3271,2856,2576
3273,2854,2573
3266,2852,2572
3266,2848,2572
3261,2848,2571
3253,2838,2572
3252,2834,2567
3245,2828,2565
3236,2825,2553
3235,2826,2546
3228,2825,2539
3231,2821,2534
3225,2823,2533
3229,2821,2532
3228,2819,2532
3226,2814,2533
3229,2816,2532
3229,2817,2538
3227,2817,2538
3235,2820,2543
3238,2822,2542
3245,2823,2540
3233,2828,2539
3225,2830,2534
3216,2839,2530
3209,2837,2529
3209,2839,2523
3206,2838,2521
3200,2836,2513
3201,2837,2508
3199,2833,2506
3208,2827,2501
3203,2826,2497
3205,2822,2489
3208,2827,2480
3211,2821,2476
3216,2822,2475
3220,2822,2481
3221,2819,2478
3226,2821,2480
3232,2819,2479
3242,2812,2476
3237,2809,2474
3240,2801,2468
3241,2803,2463
3242,2794,2460
3238,2795,2457
3233,2798,2463
3228,2799,2461
3229,2808,2463
3225,2813,2464
3232,2816,2459
3225,2821,2456
3226,2819,2452
3226,2824,2448
3223,2819,2446
3225,2819,2444
3225,2821,2445
3220,2820,2443
3221,2818,2440
3210,2815,2437
3211,2810,2433
3200,2812,2429
3199,2809,2421
3201,2814,2414
3201,2809,2409
3201,2803,2406
3197,2797,2407
3188,2790,2400
3188,2789,2399
3185,2787,2399
3192,2784,2400
3185,2789,2399
3186,2791,2396
3187,2797,2395
3186,2793,2396
3188,2799,2397
3190,2804,2403
3189,2808,2397
3192,2814,2399
3189,2814,2401
3194,2812,2405
3184,2818,2405
3181,2817,2404
3179,2823,2404
3174,2816,2404
3170,2817,2402
3164,2816,2400
3156,2813,2392
3155,2812,2388
3148,2812,2386
3152,2809,2384
3141,2811,2382
3140,2811,2379
3140,2819,2374
3139,2817,2373
3139,2822,2372
3137,2828,2374
3133,2834,2368
3136,2840,2367
3137,2844,2369
3144,2843,2371
3142,2844,2379
3147,2840,2388
3151,2841,2396
3150,2830,2403
3150,2824,2408
3149,2819,2417
3146,2815,2417
3150,2814,2420
3146,2811,2418
3152,2810,2416
3140,2814,2415
3133,2813,2412
3122,2817,2408
3112,2813,2404
3106,2817,2398
3102,2821,2396
3094,2818,2386
3102,2819,2379
3106,2821,2373
3113,2820,2369
3110,2824,2370
3113,2823,2371
3116,2825,2371
3116,2818,2376
3122,2816,2383
3126,2819,2393
3126,2825,2392
3134,2835,2392
3134,2842,2393
3137,2844,2394
3128,2851,2394
3123,2852,2391
3120,2858,2386
3115,2859,2385
3112,2858,2384
3104,2858,2391
3094,2856,2396
3096,2858,2401
3095,2859,2405
3099,2858,2407
3092,2864,2410
3090,2865,2408
3087,2871,2409
3084,2863,2412
3085,2857,2414
3087,2854,2419
3084,2854,2420
3093,2857,2419
3092,2862,2421
3094,2862,2425
3085,2870,2430
3081,2876,2435
3075,2886,2440
3073,2886,2440
3066,2888,2440
3066,2891,2442
3066,2892,2440
3073,2894,2440
3073,2894,2435
3077,2887,2433
3073,2884,2432
3072,2881,2430
3073,2885,2430
3076,2885,2432
3081,2891,2431
3084,2897,2433
3076,2905,2440
3078,2911,2445
3074,2916,2449
3074,2918,2456
3071,2924,2463
3071,2925,2472
3072,2926,2477
3071,2924,2484
3071,2924,2484
3068,2921,2485
3060,2916,2479
3061,2912,2476
3059,2903,2474
3060,2892,2471
3055,2889,2474
3051,2883,2474
3051,2884,2477
3052,2880,2481
3056,2881,2485
3060,2884,2489
3060,2888,2487
3070,2894,2487
3072,2899,2487
3075,2901,2492
3072,2910,2499
3070,2916,2506
3068,2927,2510
3064,2934,2511
3062,2937,2510
3064,2944,2510
3063,2948,2508
3069,2952,2506
3071,2956,2500
3073,2954,2493
3074,2960,2490
3070,2963,2487
3069,2960,2493
3069,2958,2500
3069,2956,2506
3068,2954,2510
3063,2948,2511
3065,2945,2512
3061,2940,2513
3061,2934,2508
3059,2936,2505
3058,2934,2503
3059,2932,2505
3056,2929,2506
3058,2930,2505
3058,2931,2507
3054,2931,2509
3056,2933,2510
3055,2939,2515
3056,2941,2517
3057,2951,2525
3058,2954,2519
3058,2958,2516
3055,2960,2515
3057,2964,2514
3064,2966,2511
3068,2967,2509
3080,2970,2505
3085,2972,2504
